"REW";"WR";"WR2";"RUinst";"Psoil";"Ksoil";"Kplant";"Ktotal";"ECav1";"ECav2";"ECav3";"ETurg1";"ETurg2";"E1";"E2";"CumE";"Edead";"Pmin";"PLC";"WatRelX";"WatRelS";"WatCS";"WatCX";"Pturg";"Rs"
0.942928994321683;218.550713954943;218.484;169.550713954943;-0.00280381871865685;9231493.14982963;1.97313842834785;1.97313800660953;2;2;2;1.98942018605903;2;1.98942018605903;2;0.648;0.648;-1.01641766291024;0.013434026231569;1.57483706969923e-05;1.47315081393715e-05;1.61857541254295;4.79471063251458;2.45456955000334;0.055027793111114
0.939339135484446;217.902744670078;217.836;168.902744670078;-0.00297156729477585;8594993.17481614;1.97313194753686;1.9731314945698;2;2;2;1.98930963815851;2;1.98930963815851;2;0.648;0.648;-1.01658875677462;0.013437292030869;1.58717845981771e-05;1.48433510081016e-05;1.61856056919195;4.79469476072998;2.45443211156808;0.0550369556734646
0.935749277950572;217.254775647923;217.188;168.254775647923;-0.00314073118338929;8014621.42662927;1.97312541593826;1.97312493017322;2;2;2;1.98919825096889;2;1.98919825096889;2;0.648;0.648;-1.01676129286999;0.0134405861521607;1.60094294773154e-05;1.49684152841531e-05;1.61854560077666;4.7946787513005;2.45429351513026;0.0550461954359857
0.932159421872149;216.606806913975;216.54;167.606806913975;-0.00331144878031396;7483692.59634481;1.97311882769568;1.97311830747163;2;2;2;1.98908592527432;2;1.98908592527432;2;0.648;0.648;-1.01693541264836;0.0134439113172418;1.61603022941883e-05;1.51057497515301e-05;1.61853049502691;4.79466259099821;2.454153647077;0.0550555199728694
0.928569567390443;215.958838492174;215.892;166.958838492174;-0.00348384993896861;6996572.87051804;1.97311217736552;1.97311162092587;2;2;2;1.98897256899708;2;1.98897256899708;2;0.648;0.648;-1.01711124880935;0.0134472700835404;1.63236042115219e-05;1.52545948957476e-05;1.61851524043201;4.79464626739399;2.45401240082797;0.0550649363894717
0.924979714638084;215.310870405215;215.244;166.310870405215;-0.00365805767529721;6548473.56750591;1.97310545983292;1.97310486532125;2;2;2;1.98885809575897;2;1.98885809575897;2;0.648;0.648;-1.01728892704846;0.0134506648773794;1.64986980573126e-05;1.54143428868991e-05;1.61849982608913;4.79462976869594;2.45386967543087;0.0550744514159451
0.921389863740804;214.662902674799;214.596;165.662902674799;-0.00383418953674079;6135292.84276498;1.97309867024524;1.97309803570061;2;2;2;1.98874242374305;2;1.98874242374305;2;0.648;0.648;-1.01746856746051;0.0134540980206961;1.66850765190241e-05;1.55845076491801e-05;1.61848424158148;4.79461308361942;2.45372537443412;0.0550840714823952
0.917800014818832;214.014935321839;213.948;165.014935321839;-0.00401235871614634;5753492.64067442;1.97309180395861;1.9730911273105;2;2;2;1.98862547477999;2;1.98862547477999;2;0.648;0.648;-1.01765028568112;0.0134575717527973;1.68823380120149e-05;1.57647021479249e-05;1.61846847687933;4.79459620128141;2.45357940496978;0.0550938027800174
0.91421016798803;213.366968366628;213.3;164.366968366628;-0.00419267496950051;5400001.88969521;1.97308485649441;1.97308413555717;2;2;2;1.98850717360483;2;1.98850717360483;2;0.648;0.648;-1.0178341938271;0.013461088248298;1.70901681333588e-05;1.59546209252733e-05;1.61845252225841;4.79457911111327;2.45343167699825;0.0551036513114527
0.910620323360822;212.71900182898;212.652;163.71900182898;-0.00437524538103112;5072139.50991112;1.9730778235034;1.97307705597038;2;2;2;1.98838744724483;2;1.98838744724483;2;0.648;0.648;-1.01802040128011;0.0134646496320931;1.73083252442318e-05;1.61540265164462e-05;1.61843636823189;4.79456180278803;2.45328210267866;0.0551136229327592
0.907030481046982;212.071035728348;212.004;163.071035728348;-0.00456017500833038;4767552.56735878;1.97307070073581;1.97306988417295;2;2;2;1.98826622450922;2;1.98826622450922;2;0.648;0.648;-1.01820901534747;0.0134682579919998;1.75366291467492e-05;1.63627387769705e-05;1.61842000549311;4.79454426615888;2.45313059583813;0.0551237233887944
0.903440641154283;211.423070083927;211.356;162.423070083927;-0.00474756743230658;4484166.14206479;1.973063484016;1.97306261585508;2;2;2;1.98814343555908;2;1.98814343555908;2;0.648;0.648;-1.01840014182526;0.0134719153895537;1.77749521115333e-05;1.65806264159181e-05;1.6184034248667;4.79452649120677;2.45297707151946;0.0551339583433721
0.899850803789068;210.775104914739;210.708;161.775104914739;-0.00493752523103493;4220142.35073046;1.97305616922089;1.97305524675229;2;2;2;1.98801901154069;2;1.98801901154069;2;0.648;0.648;-1.01859388548352;0.01347562386933;1.80232117129366e-05;1.68076002319102e-05;1.61838661726646;4.79450846799506;2.45282144559139;0.0551443334052436
0.896260969056724;210.127140239711;210.06;161.127140239711;-0.00513015039233077;3973846.59372465;1.97304875226134;1.97304777262628;2;2;2;1.98789288426976;2;1.98789288426976;2;0.648;0.648;-1.01879035048867;0.0134793854670806;1.82813650680193e-05;1.70436076619029e-05;1.6183695736588;4.79449018662999;2.45266363440934;0.0551548541507139
0.892671137062113;209.479176077744;209.412;160.479176077744;-0.00532554467668543;3743819.55428743;1.97304122906584;1.97304018924819;2;2;2;1.9877649859564;2;1.9877649859564;2;0.648;0.648;-1.01898964077504;0.0134832022169116;1.85494041784726e-05;1.72886283728123e-05;1.61835228503043;4.79447163722581;2.452503554517;0.0551655261435367
0.889081307909939;208.831212447767;208.764;159.831212447767;-0.00552380993979436;3528753.81589804;1.97303359556618;1.97303249238369;2;2;2;1.98763524896332;2;1.98763524896332;2;0.648;0.648;-1.01919186037505;0.0134870761576829;1.88273521486655e-05;1.7542670668371e-05;1.61833474235976;4.79445280987366;2.45234112238118;0.0551763549525912
0.885491481705079;208.183249368795;208.116;159.183249368795;-0.00572504842206169;3327474.21596089;1.97302584768463;1.97302467777964;2;2;2;1.98750360559093;2;1.98750360559093;2;0.648;0.648;-1.01939711371559;0.013491009338774;1.91152601027873e-05;1.78057685568102e-05;1.6183169365912;4.79443369461356;2.4521762541538;0.0551873461677497
0.881901658552883;207.535286859979;207.468;158.535286859979;-0.00592936301104106;3138921.2440736;1.97301798132245;1.97301674115196;2;2;2;1.98736998788442;2;1.98736998788442;2;0.648;0.648;-1.01960550588669;0.0134950038253311;1.94132046674657e-05;1.80779793465205e-05;1.61829885861186;4.79441428140889;2.45200886545615;0.0551985054142599
0.878311838559443;206.887324940647;206.82;157.887324940647;-0.00613685748166199;2962136.93784604;1.97300999234934;1.9730086781745;2;2;2;1.98723432745892;2;1.98723432745892;2;0.648;0.648;-1.01981714288744;0.0134990617030917;1.97212859166188e-05;1.83593816738731e-05;1.61828049923018;4.79439456012297;2.45183887118139;0.0552098383659105
0.874722021831839;206.239363630347;206.172;157.239363630347;-0.00634763671822022;2796252.84037719;1.97300187659382;1.97300048446875;2;2;2;1.98709655533949;2;1.98709655533949;2;0.648;0.648;-1.02003213185331;0.0135031850828638;2.00396256924188e-05;1.86500738838401e-05;1.6182618491563;4.79437452049728;2.45166618531209;0.0552213507571968
0.871132208478374;205.591402948886;205.524;156.591402948886;-0.00656180692142041;2640479.66958042;1.97299362983427;1.97299215559419;2;2;2;1.98695660181315;2;1.98695660181315;2;0.648;0.648;-1.02025058126815;0.0135073761047242;2.03683662416428e-05;1.89501727030948e-05;1.6182428989836;4.79435415213104;2.45149072075003;0.0552330483946678
0.867542398608784;204.943442916367;204.876;155.943442916367;-0.00677947580321173;2494098.41675209;1.97298524779055;1.97298368703911;2;2;2;1.98681439629102;2;1.98681439629102;2;0.648;0.648;-1.02047260116374;0.0135116369419901;2.07076691122557e-05;1.92598121595149e-05;1.61822363917144;4.79433344446193;2.45131238915596;0.0552449371676058
0.863952592334442;204.295483553224;204.228;155.295483553224;-0.00700075277171629;2356452.64463675;1.97297672611602;1.97297507421187;2;2;2;1.98666986717842;2;1.98666986717842;2;0.648;0.648;-1.02069830330916;0.0135159698050089;2.10577142711055e-05;1.95791427006621e-05;1.61820406002874;4.79431238674766;2.45113110079762;0.0552570230581618
0.860362789768553;203.647524880254;203.58;154.647524880254;-0.00722574910819668;2226941.79710777;1.97296806038998;1.97296631243253;2;2;2;1.98652294175171;2;1.98652294175171;2;0.648;0.648;-1.02092780139217;0.0135203769448047;2.14186994076451e-05;1.99083304905791e-05;1.61818415169825;4.79429096804825;2.45094676440419;0.0552693121510572
0.856772991026336;202.99956691865;202.932;153.99956691865;-0.00745457813772238;2105015.36595958;1.97295924611039;1.97295739692458;2;2;2;1.9863735460403;2;1.9863735460403;2;0.648;0.648;-1.02116121119405;0.0135248606566151;2.1790839398806e-05;2.02475568513019e-05;1.61816390414139;4.79426917720885;2.45075928702593;0.0552818106429407
0.853183196225208;202.351609690034;202.284;153.351609690034;-0.00768735539496073;1990167.78708565;1.97295027868677;1.97294832280698;2;2;2;1.98622160471295;2;1.98622160471295;2;0.648;0.648;-1.02139865075952;0.0135294232833458;2.21743659109572e-05;2.05970178315991e-05;1.61814330712356;4.79424700284294;2.45056857389786;0.0552945248514787
0.849593405484951;201.703653216485;201.636;152.703653216485;-0.00792419878632899;1881933.9599244;1.97294115343331;1.97293908508617;2;2;2;1.98606704096723;2;1.98606704096723;2;0.648;0.648;-1.02164024056298;0.0135340672189678;2.25695271231073e-05;2.09569238865015e-05;1.61812235019968;4.79422443331582;2.45037452830632;0.0553074612242482
